city,country,Gender,Date,Card Type,Exp Type,amount,day_name,holiday_name,holiday_type
Surat," India",Female,2014-04-14,Gold,Bills,235430,"Monday   ",Vaisakhi,"Restricted Holiday"
Hyderabad," India",Female,2015-04-30,Signature,Fuel,186976,"Thursday ",,
Lucknow," India",Male,2015-04-23,Gold,Bills,17059,"Thursday ",,
Kanpur," India",Female,2014-07-10,Platinum,Entertainment,218474,"Thursday ",,
Chennai," India",Female,2014-09-28,Silver,Bills,38704,"Sunday   ",,
Hyderabad," India",Female,2014-07-06,Gold,Entertainment,72167,"Sunday   ",,
Surat," India",Female,2014-06-12,Silver,Grocery,82703,"Thursday ",,
Kolkata," India",Female,2014-10-19,Silver,Food,116823,"Sunday   ",,
Kanpur," India",Male,2014-11-30,Signature,Grocery,45401,"Sunday   ",,
Pune," India",Female,2015-01-06,Silver,Fuel,43939,"Tuesday  ",,
Pune," India",Female,2013-12-19,Silver,Fuel,281157,"Thursday ",,
Hyderabad," India",Female,2013-12-18,Silver,Entertainment,228087,Wednesday,,
Surat," India",Female,2014-05-07,Platinum,Bills,72212,Wednesday,,
Kolkata," India",Male,2014-01-04,Platinum,Bills,152976,"Saturday ",,
Kanpur," India",Female,2014-11-20,Platinum,Entertainment,34258,"Thursday ",,
Kolkata," India",Male,2015-05-10,Silver,Bills,133617,"Sunday   ","Mother’s Day",Observance
Jaipur," India",Female,2014-05-17,Platinum,Bills,159789,"Saturday ",,
Kanpur," India",Female,2013-11-17,Signature,Food,157592,"Sunday   ","Guru Nanak Jayanti","Gazetted Holiday"
Hyderabad," India",Female,2015-04-02,Platinum,Food,141817,"Thursday ","Mahavir Jayanti","Gazetted Holiday"
Hyderabad," India",Female,2015-04-02,Platinum,Food,141817,"Thursday ","Maundy Thursday","Observance, Christian"
Jaipur," India",Male,2013-11-09,Signature,Grocery,206800,"Saturday ",,
Lucknow," India",Female,2014-07-08,Gold,Entertainment,103861,"Tuesday  ",,
Kolkata," India",Male,2013-11-05,Platinum,Entertainment,181391,"Tuesday  ","Bhai Duj","Restricted Holiday"
Surat," India",Male,2014-11-23,Gold,Entertainment,215578,"Sunday   ",,
Kanpur," India",Female,2015-04-18,Signature,Entertainment,283475,"Saturday ",,
Chennai," India",Female,2014-01-24,Platinum,Entertainment,234522,"Friday   ",,
Surat," India",Male,2015-05-11,Signature,Grocery,152923,"Monday   ",,
Hyderabad," India",Male,2014-03-27,Gold,Food,4037,"Thursday ",,
Kanpur," India",Male,2013-11-04,Silver,Food,230429,"Monday   ","Govardhan Puja","Restricted Holiday"
Lucknow," India",Female,2014-02-12,Platinum,Bills,153658,Wednesday,,
Kolkata," India",Male,2015-02-02,Silver,Grocery,62439,"Monday   ",,
Hyderabad," India",Male,2013-10-06,Silver,Bills,130057,"Sunday   ",,
Pune," India",Female,2015-05-13,Gold,Food,73451,Wednesday,,
Surat," India",Female,2015-01-11,Platinum,Fuel,243142,"Sunday   ",,
Lucknow," India",Male,2014-02-20,Gold,Grocery,38102,"Thursday ",,
Jaipur," India",Male,2013-12-21,Silver,Grocery,216106,"Saturday ","December Solstice",Season
Lucknow," India",Male,2014-02-19,Signature,Fuel,216985,Wednesday,"Shivaji Jayanti","Restricted Holiday"
Hyderabad," India",Male,2014-12-07,Signature,Bills,284362,"Sunday   ",,
Surat," India",Female,2014-11-06,Gold,Bills,112565,"Thursday ","Guru Nanak Jayanti","Gazetted Holiday"
Surat," India",Female,2014-01-06,Silver,Grocery,287753,"Monday   ",,
Lucknow," India",Female,2014-10-17,Silver,Bills,208403,"Friday   ",,
Kolkata," India",Male,2013-11-24,Gold,Bills,212930,"Sunday   ","Guru Tegh Bahadur's Martyrdom Day","Restricted Holiday"
Lucknow," India",Male,2014-07-18,Signature,Grocery,62037,"Friday   ",,
Lucknow," India",Female,2014-11-12,Gold,Food,31206,Wednesday,,
Kanpur," India",Female,2014-06-21,Gold,Bills,268072,"Saturday ","June Solstice",Season
Chennai," India",Female,2013-10-28,Platinum,Entertainment,283113,"Monday   ",,
Kolkata," India",Female,2013-11-01,Silver,Grocery,153680,"Friday   ",,
Kolkata," India",Male,2015-04-16,Silver,Bills,46064,"Thursday ",,
Surat," India",Male,2014-12-03,Silver,Grocery,228677,Wednesday,,
Kanpur," India",Female,2015-04-15,Signature,Food,221124,Wednesday,"Mesadi / Vaisakhadi","Restricted Holiday"
Pune," India",Female,2014-02-17,Platinum,Entertainment,33861,"Monday   ",,
Surat," India",Female,2014-09-27,Silver,Food,226286,"Saturday ",,
Lucknow," India",Male,2014-06-15,Silver,Bills,36622,"Sunday   ","Father’s Day",Observance
Lucknow," India",Male,2015-04-23,Platinum,Fuel,90387,"Thursday ",,
Kanpur," India",Female,2014-10-14,Signature,Bills,118168,"Tuesday  ",,
Kanpur," India",Female,2013-12-04,Gold,Fuel,103741,Wednesday,,
Kolkata," India",Male,2014-06-02,Silver,Fuel,283343,"Monday   ",,
Kanpur," India",Male,2014-02-10,Gold,Entertainment,248580,"Monday   ",,
Jaipur," India",Female,2013-10-16,Platinum,Entertainment,269655,Wednesday,Bakrid,"Gazetted Holiday"
Kanpur," India",Female,2015-05-14,Silver,Food,249410,"Thursday ",,
Hyderabad," India",Male,2014-05-22,Signature,Bills,40708,"Thursday ",,
Jaipur," India",Female,2015-05-12,Signature,Entertainment,299528,"Tuesday  ",,
Pune," India",Female,2014-04-27,Platinum,Fuel,28977,"Sunday   ",,
Kolkata," India",Female,2014-03-03,Signature,Food,217647,"Monday   ",,
Kanpur," India",Male,2014-07-05,Platinum,Food,165240,"Saturday ",,
Kanpur," India",Male,2014-07-15,Signature,Bills,235219,"Tuesday  ",,
Jaipur," India",Female,2013-12-08,Signature,Entertainment,106739,"Sunday   ",,
Chennai," India",Female,2013-10-20,Signature,Bills,297436,"Sunday   ",,
Chennai," India",Male,2014-10-12,Silver,Food,103217,"Sunday   ",,
Lucknow," India",Male,2015-05-25,Platinum,Entertainment,246443,"Monday   ",,
Kanpur," India",Female,2014-03-04,Signature,Grocery,226743,"Tuesday  ",,
Jaipur," India",Male,2014-08-01,Silver,Grocery,218829,"Friday   ",,
Kolkata," India",Male,2014-06-02,Gold,Bills,125948,"Monday   ",,
Chennai," India",Female,2014-04-10,Gold,Entertainment,112104,"Thursday ",,
Chennai," India",Male,2014-07-28,Platinum,Fuel,225858,"Monday   ",,
Chennai," India",Female,2013-11-07,Signature,Grocery,218873,"Thursday ",,
Lucknow," India",Female,2014-10-17,Signature,Grocery,82984,"Friday   ",,
Pune," India",Female,2014-12-18,Platinum,Food,47722,"Thursday ",,
Chennai," India",Male,2014-10-09,Silver,Fuel,199277,"Thursday ",,
Surat," India",Male,2013-11-27,Silver,Entertainment,236011,Wednesday,,
Pune," India",Male,2015-02-19,Silver,Bills,179458,"Thursday ","Lunar New Year",Observance
Pune," India",Male,2015-02-19,Silver,Bills,179458,"Thursday ","Shivaji Jayanti","Restricted Holiday"
Lucknow," India",Male,2015-04-30,Platinum,Entertainment,131421,"Thursday ",,
Lucknow," India",Female,2014-06-25,Signature,Bills,130569,Wednesday,,
Chennai," India",Male,2014-11-21,Signature,Food,210018,"Friday   ",,
Kanpur," India",Male,2015-01-08,Silver,Bills,6953,"Thursday ",,
Pune," India",Male,2015-01-19,Gold,Entertainment,18168,"Monday   ",,
Kolkata," India",Male,2014-10-31,Gold,Fuel,120924,"Friday   ",Halloween,Observance
Surat," India",Male,2015-04-18,Gold,Food,143898,"Saturday ",,
Kolkata," India",Male,2014-01-24,Signature,Fuel,30877,"Friday   ",,
Hyderabad," India",Female,2014-11-21,Signature,Entertainment,106970,"Friday   ",,
Kanpur," India",Male,2014-09-02,Signature,Bills,42424,"Tuesday  ",,
Chennai," India",Female,2014-08-17,Platinum,Grocery,70157,"Sunday   ","Janmashtami (Smarta)",Observance
Chennai," India",Female,2013-10-10,Signature,Grocery,191084,"Thursday ","First Day of Durga Puja Festivities","Observance, Hinduism"
Lucknow," India",Female,2014-10-21,Signature,Bills,119286,"Tuesday  ",,
Chennai," India",Female,2014-11-17,Signature,Entertainment,14482,"Monday   ",,
Surat," India",Male,2013-11-06,Platinum,Entertainment,123115,Wednesday,,
Hyderabad," India",Male,2014-04-01,Platinum,Grocery,187411,"Tuesday  ",,
Chennai," India",Female,2014-07-25,Platinum,Entertainment,210381,"Friday   ","Jamat Ul-Vida","Restricted Holiday"
Pune," India",Male,2014-01-25,Silver,Food,39689,"Saturday ",,
Chennai," India",Male,2014-03-21,Platinum,Entertainment,283273,"Friday   ",,
Chennai," India",Male,2013-12-24,Platinum,Fuel,60742,"Tuesday  ","Christmas Eve","Restricted Holiday"
Surat," India",Female,2015-02-21,Signature,Entertainment,37968,"Saturday ",,
Kolkata," India",Male,2015-03-31,Silver,Bills,266392,"Tuesday  ",,
Chennai," India",Male,2014-02-13,Platinum,Bills,191117,"Thursday ",,
Kolkata," India",Male,2014-05-24,Platinum,Grocery,149981,"Saturday ",,
Lucknow," India",Male,2014-02-01,Gold,Entertainment,140011,"Saturday ",,
Lucknow," India",Male,2014-11-15,Silver,Food,292373,"Saturday ",,
Pune," India",Male,2014-11-18,Silver,Fuel,19306,"Tuesday  ",,
Surat," India",Male,2014-06-23,Gold,Fuel,177647,"Monday   ",,
Lucknow," India",Female,2015-02-07,Signature,Food,242027,"Saturday ",,
Jaipur," India",Female,2015-04-23,Signature,Bills,107972,"Thursday ",,
Kolkata," India",Female,2013-12-09,Platinum,Grocery,184487,"Monday   ",,
Kanpur," India",Female,2014-01-21,Platinum,Entertainment,98311,"Tuesday  ",,
Hyderabad," India",Female,2014-11-24,Gold,Entertainment,181635,"Monday   ","Guru Tegh Bahadur's Martyrdom Day","Restricted Holiday"
Kolkata," India",Female,2013-11-01,Signature,Food,51254,"Friday   ",,
Kanpur," India",Male,2014-11-28,Silver,Bills,89337,"Friday   ",,
Kanpur," India",Male,2014-08-26,Silver,Food,16776,"Tuesday  ",,
Pune," India",Male,2013-11-07,Silver,Food,234954,"Thursday ",,
Kolkata," India",Female,2013-12-04,Platinum,Bills,66553,Wednesday,,
Hyderabad," India",Male,2015-04-03,Signature,Fuel,264737,"Friday   ","Good Friday","Gazetted Holiday"
Lucknow," India",Male,2014-04-21,Silver,Bills,110882,"Monday   ",,
Kolkata," India",Male,2015-01-05,Gold,Grocery,259510,"Monday   ","Guru Govind Singh Jayanti","Restricted Holiday"
Hyderabad," India",Female,2014-02-10,Signature,Fuel,298721,"Monday   ",,
Chennai," India",Female,2015-03-08,Signature,Bills,69361,"Sunday   ",,
Kanpur," India",Male,2015-03-07,Silver,Bills,36849,"Saturday ",,
Surat," India",Male,2014-09-24,Platinum,Food,214501,Wednesday,,
Surat," India",Female,2013-11-21,Signature,Entertainment,252431,"Thursday ",,
Lucknow," India",Female,2014-06-09,Gold,Food,240327,"Monday   ",,
Jaipur," India",Male,2014-10-29,Silver,Fuel,207527,Wednesday,"Chhat Puja (Pratihar Sashthi/Surya Sashthi)","Restricted Holiday"
Jaipur," India",Male,2014-07-22,Signature,Grocery,223874,"Tuesday  ",,
Surat," India",Female,2014-03-27,Silver,Fuel,293218,"Thursday ",,
Jaipur," India",Female,2014-07-17,Signature,Food,177091,"Thursday ",,
Jaipur," India",Male,2014-12-09,Signature,Food,181740,"Tuesday  ",,
Pune," India",Male,2014-11-13,Signature,Bills,1274,"Thursday ",,
Hyderabad," India",Male,2013-11-24,Platinum,Fuel,140688,"Sunday   ","Guru Tegh Bahadur's Martyrdom Day","Restricted Holiday"
Surat," India",Female,2014-09-02,Signature,Fuel,104849,"Tuesday  ",,
Lucknow," India",Male,2014-04-28,Gold,Fuel,48640,"Monday   ",,
Kanpur," India",Female,2015-04-15,Platinum,Bills,127366,Wednesday,"Mesadi / Vaisakhadi","Restricted Holiday"
Pune," India",Male,2014-11-14,Gold,Bills,194776,"Friday   ",,
Surat," India",Female,2014-03-09,Platinum,Fuel,121202,"Sunday   ",,
Lucknow," India",Male,2014-08-13,Gold,Grocery,195482,Wednesday,,
Chennai," India",Male,2014-10-09,Signature,Grocery,77933,"Thursday ",,
Chennai," India",Female,2015-05-26,Signature,Grocery,38313,"Tuesday  ",,
Kolkata," India",Male,2014-05-31,Silver,Food,45699,"Saturday ",,
Pune," India",Female,2015-01-14,Gold,Entertainment,266944,Wednesday,,
Pune," India",Female,2015-02-02,Platinum,Bills,186169,"Monday   ",,
Hyderabad," India",Female,2014-11-20,Gold,Grocery,14246,"Thursday ",,
Kanpur," India",Male,2015-05-13,Gold,Entertainment,83437,Wednesday,,
Kanpur," India",Female,2014-08-11,Platinum,Food,98673,"Monday   ",,
Lucknow," India",Male,2014-06-18,Platinum,Grocery,78636,Wednesday,,
Hyderabad," India",Female,2013-12-16,Silver,Food,26517,"Monday   ",,
Kolkata," India",Female,2014-12-04,Platinum,Bills,151726,"Thursday ",,
Chennai," India",Male,2013-12-15,Silver,Fuel,59643,"Sunday   ",,
Pune," India",Female,2014-07-28,Signature,Bills,74911,"Monday   ",,
Kolkata," India",Female,2014-06-27,Silver,Bills,141592,"Friday   ",,
Chennai," India",Female,2013-10-22,Platinum,Food,284232,"Tuesday  ","Karaka Chaturthi (Karva Chauth)","Restricted Holiday"
Kolkata," India",Female,2014-07-31,Gold,Entertainment,286484,"Thursday ",,
Kolkata," India",Female,2014-08-21,Gold,Bills,41185,"Thursday ",,
Surat," India",Female,2014-11-01,Platinum,Grocery,257222,"Saturday ",,
Hyderabad," India",Female,2013-10-27,Silver,Grocery,146582,"Sunday   ",,
Kanpur," India",Male,2014-12-06,Signature,Bills,250887,"Saturday ",,
Kolkata," India",Female,2014-01-13,Gold,Fuel,116953,"Monday   ",,
Pune," India",Male,2014-08-07,Platinum,Fuel,107888,"Thursday ",,
Kanpur," India",Male,2014-03-03,Gold,Food,217285,"Monday   ",,
Lucknow," India",Female,2014-03-06,Silver,Grocery,35798,"Thursday ",,
Lucknow," India",Female,2014-11-16,Signature,Bills,279113,"Sunday   ",,
Pune," India",Female,2013-11-21,Platinum,Food,277525,"Thursday ",,
Hyderabad," India",Male,2015-05-04,Signature,Food,117546,"Monday   ","Buddha Purnima/Vesak","Gazetted Holiday"
Pune," India",Male,2014-03-10,Signature,Bills,24384,"Monday   ",,
Jaipur," India",Female,2014-06-09,Signature,Fuel,161833,"Monday   ",,
Hyderabad," India",Female,2013-10-15,Platinum,Food,117828,"Tuesday  ",,
Lucknow," India",Female,2013-10-28,Signature,Bills,238644,"Monday   ",,
Kolkata," India",Male,2013-11-05,Silver,Grocery,266858,"Tuesday  ","Bhai Duj","Restricted Holiday"
Jaipur," India",Female,2014-07-28,Signature,Grocery,85945,"Monday   ",,
Kanpur," India",Female,2014-07-04,Signature,Entertainment,215511,"Friday   ",,
Chennai," India",Female,2014-12-05,Signature,Food,34142,"Friday   ",,
Chennai," India",Female,2013-10-26,Platinum,Food,108171,"Saturday ",,
Lucknow," India",Female,2014-03-13,Signature,Food,21904,"Thursday ",,
Chennai," India",Female,2014-09-18,Silver,Bills,33494,"Thursday ",,
Jaipur," India",Female,2014-09-10,Platinum,Food,46301,Wednesday,,
Surat," India",Male,2013-10-24,Signature,Bills,79717,"Thursday ",,
Kanpur," India",Female,2014-09-30,Gold,Food,159481,"Tuesday  ","First Day of Durga Puja Festivities","Observance, Hinduism"
Hyderabad," India",Male,2014-05-17,Signature,Grocery,144331,"Saturday ",,
Pune," India",Male,2013-11-23,Signature,Food,282657,"Saturday ",,
Kolkata," India",Male,2015-05-05,Gold,Grocery,206387,"Tuesday  ",,
Chennai," India",Female,2014-11-05,Silver,Bills,54242,Wednesday,,
Jaipur," India",Female,2015-02-14,Platinum,Bills,111322,"Saturday ","Valentine's Day",Observance
Jaipur," India",Female,2015-02-14,Platinum,Bills,111322,"Saturday ","Maharishi Dayanand Saraswati Jayanti","Restricted Holiday"
Kolkata," India",Male,2013-12-03,Signature,Bills,55537,"Tuesday  ",,
Hyderabad," India",Male,2015-04-15,Signature,Fuel,60846,Wednesday,"Mesadi / Vaisakhadi","Restricted Holiday"
Kanpur," India",Female,2013-12-11,Platinum,Bills,243073,Wednesday,,
Pune," India",Male,2015-04-08,Signature,Fuel,200735,Wednesday,,
Kanpur," India",Male,2014-09-16,Platinum,Fuel,152202,"Tuesday  ",,
Kolkata," India",Male,2014-10-26,Signature,Entertainment,1297,"Sunday   ",,
Jaipur," India",Female,2014-05-18,Gold,Fuel,5883,"Sunday   ",,
Hyderabad," India",Female,2013-12-03,Gold,Entertainment,138623,"Tuesday  ",,
Kanpur," India",Female,2014-11-30,Silver,Food,3830,"Sunday   ",,
Lucknow," India",Male,2015-03-13,Silver,Food,146933,"Friday   ",,
Kolkata," India",Male,2014-07-08,Signature,Fuel,214322,"Tuesday  ",,
Jaipur," India",Male,2014-10-16,Gold,Bills,268080,"Thursday ",,
Kanpur," India",Female,2013-11-04,Signature,Food,124728,"Monday   ","Govardhan Puja","Restricted Holiday"
Kanpur," India",Female,2014-10-13,Platinum,Entertainment,209236,"Monday   ",,
Kanpur," India",Female,2014-07-14,Gold,Entertainment,45669,"Monday   ",,
Chennai," India",Male,2014-09-14,Gold,Entertainment,269488,"Sunday   ",,
Kolkata," India",Female,2014-01-27,Platinum,Food,1535,"Monday   ",,
Kanpur," India",Male,2014-10-26,Signature,Grocery,273315,"Sunday   ",,
Kolkata," India",Female,2014-01-29,Gold,Grocery,103801,Wednesday,,
Kolkata," India",Female,2014-10-01,Gold,Fuel,87426,Wednesday,"Maha Saptami","Restricted Holiday"
Kolkata," India",Male,2014-08-23,Platinum,Fuel,287496,"Saturday ",,
Surat," India",Male,2013-11-22,Silver,Food,170255,"Friday   ",,
Kolkata," India",Male,2014-05-10,Signature,Food,67360,"Saturday ",,
Kolkata," India",Female,2014-10-06,Platinum,Bills,151142,"Monday   ",Bakrid,"Gazetted Holiday"
Pune," India",Female,2014-11-03,Gold,Bills,277727,"Monday   ",,
Hyderabad," India",Female,2014-05-23,Signature,Entertainment,3831,"Friday   ",,
Pune," India",Female,2014-11-13,Platinum,Grocery,253007,"Thursday ",,
Jaipur," India",Female,2015-01-11,Platinum,Bills,42236,"Sunday   ",,
Hyderabad," India",Female,2015-04-05,Signature,Bills,107504,"Sunday   ","Easter Day","Restricted Holiday"
Kolkata," India",Female,2013-10-25,Gold,Grocery,110415,"Friday   ",,
Kanpur," India",Male,2013-11-28,Gold,Food,175638,"Thursday ","First Day of Hanukkah",Observance
Hyderabad," India",Female,2013-11-29,Gold,Food,19989,"Friday   ",,
Chennai," India",Female,2014-02-13,Silver,Food,108528,"Thursday ",,
Surat," India",Female,2014-03-17,Signature,Food,158897,"Monday   ",Holi,"Restricted Holiday"
Lucknow," India",Male,2015-05-13,Signature,Fuel,233334,Wednesday,,
Lucknow," India",Female,2015-01-30,Platinum,Food,146423,"Friday   ",,
Kolkata," India",Female,2015-01-03,Signature,Food,146860,"Saturday ",,
Jaipur," India",Male,2014-12-30,Gold,Food,286918,"Tuesday  ",,
Kolkata," India",Male,2014-08-25,Signature,Entertainment,127752,"Monday   ",,
Surat," India",Female,2013-10-16,Platinum,Food,290863,Wednesday,Bakrid,"Gazetted Holiday"
Jaipur," India",Female,2014-07-27,Silver,Bills,145419,"Sunday   ",,
Jaipur," India",Female,2015-02-01,Signature,Fuel,46500,"Sunday   ",,
Hyderabad," India",Male,2013-12-25,Gold,Grocery,273933,Wednesday,Christmas,"Gazetted Holiday"
Chennai," India",Male,2013-12-18,Signature,Food,85052,Wednesday,,
Pune," India",Female,2014-01-10,Signature,Entertainment,65311,"Friday   ",,
Chennai," India",Male,2014-01-03,Silver,Fuel,128854,"Friday   ",,
Chennai," India",Female,2013-12-28,Gold,Food,280652,"Saturday ",,
Kolkata," India",Male,2014-10-19,Signature,Grocery,5335,"Sunday   ",,
Kolkata," India",Male,2015-04-01,Gold,Bills,66774,Wednesday,,
Hyderabad," India",Male,2014-01-01,Platinum,Fuel,76975,Wednesday,"New Year's Day","Restricted Holiday"
Pune," India",Female,2014-10-14,Gold,Entertainment,51439,"Tuesday  ",,
Chennai," India",Male,2014-07-22,Gold,Fuel,153487,"Tuesday  ",,
Jaipur," India",Female,2014-12-31,Silver,Bills,80348,Wednesday,"New Year's Eve",Observance
Pune," India",Female,2015-01-31,Signature,Food,119166,"Saturday ",,
Jaipur," India",Male,2014-11-14,Signature,Grocery,84919,"Friday   ",,
Chennai," India",Male,2014-05-06,Signature,Fuel,232113,"Tuesday  ",,
Hyderabad," India",Male,2014-03-03,Silver,Bills,15835,"Monday   ",,
Kolkata," India",Female,2014-11-29,Gold,Bills,75459,"Saturday ",,
Kanpur," India",Female,2015-02-16,Signature,Grocery,230811,"Monday   ",,
Chennai," India",Male,2014-06-17,Gold,Bills,146787,"Tuesday  ",,
Pune," India",Female,2015-03-27,Gold,Entertainment,251192,"Friday   ",,
Jaipur," India",Female,2014-09-17,Gold,Bills,8332,Wednesday,,
Kanpur," India",Male,2014-12-21,Signature,Bills,261562,"Sunday   ",,
Hyderabad," India",Male,2014-10-02,Gold,Bills,187032,"Thursday ","Maha Ashtami","Restricted Holiday"
Hyderabad," India",Male,2014-10-02,Gold,Bills,187032,"Thursday ","Mahatma Gandhi Jayanti","Gazetted Holiday"
Hyderabad," India",Male,2014-07-25,Signature,Entertainment,25475,"Friday   ","Jamat Ul-Vida","Restricted Holiday"
Jaipur," India",Female,2014-07-26,Gold,Entertainment,280631,"Saturday ",,
Kolkata," India",Male,2014-03-15,Platinum,Food,51605,"Saturday ",,
Chennai," India",Male,2013-10-21,Silver,Food,22872,"Monday   ",,
Lucknow," India",Male,2014-07-25,Silver,Grocery,211007,"Friday   ","Jamat Ul-Vida","Restricted Holiday"
Lucknow," India",Male,2014-03-23,Silver,Bills,203096,"Sunday   ",,
